,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2024-05-26,69.05137925293948,67.50919960445718,55.65156328010817,54.80564151675578,55.44830510414257,44.84670186068101,38.69762923947555,25.2139233948019,11.023884420198067,6.428158063861678,2.1932132611233506,4.0778065930187,4.305746088362572,2.207933630717173,5.1566393867471785,8.17870838992561,10.538855917036706,42.77489647549633,48.70255111928315,66.05082311110779,79.06603895829596,76.76523039404722,63.16723750583278,43.63353842598069
2024-05-27,53.30019809393795,45.15617120103448,35.944467660784255,36.095361882837636,35.67374555423348,33.43110721453395,27.470498946990837,27.494055034446127,66.60534100395607,64.57508567020463,56.716893589625286,59.0386426604817,40.524512419679816,57.02245610905054,66.51907768365477,68.79191575169311,70.99326933754398,72.54201157957841,75.17596094517616,80.38954413174551,81.87607537237294,82.68135637696601,76.70833719158175,71.01314071330053
2024-05-28,74.69746433882796,69.76815132253026,64.90054449102512,63.541706614555025,63.43527050351789,52.77683575879081,41.738815014602174,50.02433673879482,66.35809552467211,65.05305676888317,62.95501144151707,62.38289773280722,49.801016745144906,59.25378297141271,70.86740649928103,70.59919503745456,65.63618731863289,75.54344644415805,77.14536552110062,81.30552638368569,83.14262092219151,84.4489177318935,80.376266670609,74.82468733096043
2024-05-29,80.2976615647296,78.72207919705464,75.58329907719201,71.6658887045669,73.99244352080522,71.2469110707699,63.49763503034541,62.18014066213994,78.20710863786834,79.38442687542539,74.0007258762092,70.98735672705088,50.612828294872635,62.36970514090847,73.02722498825686,73.18045310053924,78.56760909012111,81.28692436191129,76.46923987438433,78.83272965998023,81.44634570314257,81.13195512880259,78.60767438436655,72.31736496968908
2024-05-30,73.85316168747374,77.78702663430063,72.35552366301006,70.33270055399156,70.62291626215756,68.01168832964201,62.08023664080385,61.144208873595446,76.59413414060032,75.27136923144249,75.0126770688511,70.17066096937808,51.041327441481904,60.46890536198214,70.18163198996523,72.07249035021059,72.52984991785118,74.18741225001415,76.04289615497392,79.02321426700378,81.92596824682818,81.44665269226853,70.95090496202607,67.0632556905727
2024-05-31,76.28760973891697,76.40454291774566,71.47834487279512,68.60179247868534,70.20835459838624,71.30111847117816,65.44851569396307,61.482843428032446,75.13719685793376,77.64029123258037,68.43499178290041,64.05063506803143,48.86011123691526,51.58314349005866,65.58095032465367,68.81557642971026,73.23718884392186,75.66738888144671,76.35402710448142,78.69459753197518,82.19066297947364,79.97975326024982,72.31838698036749,69.00797097406772
2024-06-01,76.66071857465217,76.1982771364129,72.03849249720176,69.44559188991728,75.01251497275577,71.70709679174041,60.57543876964262,56.145507843897725,64.95950713496308,60.27302352786594,52.69837872844737,47.71039752836503,35.87487719818339,43.38915880022134,48.78665255086296,54.34034442852874,61.275685465111195,69.24357910477593,72.96356149562,76.65818799671514,83.01614599364802,81.92935209640484,73.094553919111,67.7402218628872
2024-06-02,79.06195149964479,76.33835621578224,70.51800959673588,67.71121594731564,65.79200116799758,67.76399384229907,44.51950206123052,34.84508792905158,32.44349427700656,32.98572254516371,17.004363392668882,11.911851830151763,14.495119835721216,19.888960470969504,22.57646587678494,19.31779545943489,38.013733057054374,57.64395287274605,70.68308109926565,75.69759328262741,82.45538909960055,82.13497306853561,72.34082636038318,66.4297296137061
2024-06-03,75.74868952230653,72.25384024316622,67.47758274654709,65.21416826501863,62.90569861701928,66.53195700044708,61.81331148328908,51.96033813102708,57.33514168348617,66.6453627039416,66.47789795356783,62.61178479525428,50.76349078288438,59.28960672005478,70.35764999774585,70.30908664268865,73.54743210861538,77.66289533274303,72.82256084364832,80.54486260739557,82.48202861050369,82.00059789919904,77.62426376858726,74.73391582859017
2024-06-04,75.96020996134126,75.46302870478132,73.2296342945328,69.96050858620441,71.5270154374276,70.43912695209326,67.75980649614844,63.16246361258183,72.00085368971169,75.11313257511496,71.22009231603299,75.21006486276099,58.10599355094359,64.91599863174142,74.15426500123672,68.62174716989844,64.62216514441468,76.46783696074286,77.57771837069922,81.76151980059711,82.68152623861367,79.55234167797481,71.55900550724891,69.62163737568874
