,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2022-11-03,208.04711801093399,162.58846476591478,183.159821577849,146.13149184530047,143.0270636641967,146.96308561380758,158.88196392817233,190.2016453523489,234.39327475026613,220.09426689476226,192.2384965015364,174.60928722066018,121.37339252339356,151.98821666635865,184.92207776672234,174.6653256830433,244.2181277036567,259.81419018696374,260.1389623450445,259.22064188191626,240.7798964895315,219.71951876075917,198.14142962544173,142.71166449742068
2022-11-04,205.93188361792383,178.80407355325775,151.15273618695431,158.64892783963413,136.57107695208757,153.08835759918728,175.90792941983673,179.88543407564643,234.3086074944617,233.8661491179843,211.57837969930358,163.09769517442828,132.2684150021586,143.46966663106335,163.1491685091384,155.87119298751915,204.3749687286642,251.31339389483483,256.14757128876545,254.59672870301154,218.2122991470483,219.85672636689785,166.08755733023085,162.16060606435965
2022-11-05,172.1783237628194,161.67116199964832,163.58077294867869,121.74693959744172,121.82127723302985,120.96632084584608,135.89231563375205,139.75567186820865,150.43768287521942,133.3979569840148,133.5124861261696,138.66412828978756,110.16019751629997,139.28522929776494,145.36758411884563,149.10568886683316,176.83335874803447,213.21041354779214,258.48946466035386,259.77267583753144,241.27794082745518,186.0680983107799,185.7703188377974,183.64148518701506
2022-11-06,211.68560961220973,178.94829761942532,111.71358355233883,102.89690754393663,91.54827734617847,89.11414972010753,128.7229940820615,117.55950113461735,129.8618577366991,132.4830430057719,133.55139663028436,111.0010401663116,100.02433700494257,108.86040746266004,132.4690879613013,150.93156695332698,190.48546981089532,208.91585734327126,249.94464248376818,248.14029105414963,237.27947527036673,202.10860865275367,190.6010798833591,185.43394308371913
2022-11-07,176.68336711532422,162.94400575676787,128.36186116980062,120.8023527693938,118.53461249603693,130.6795706280078,149.567181808097,169.98959243014875,218.6990384444149,221.3416808625093,182.28264888489363,198.28962222724095,139.1550256660491,166.70303912879052,193.42516223317628,196.0638005839419,215.5208570096585,249.42719243125336,256.34542649614525,239.24072602858894,225.07766949782854,223.90965825776863,190.92367178519817,145.35779886446616
2022-11-08,177.97028165498207,162.69485457751702,144.95916755000897,133.10875163221837,130.91452598385408,132.02339168669252,153.79094646082487,163.7087776469151,232.10483550001098,227.87193046587035,200.73276231281494,170.7249839270087,143.46952609665456,170.837277760158,216.36725800887604,216.77503882791808,221.4028987418732,249.02327531547627,239.13662127533462,240.49433257354804,232.80892833861049,220.766887607496,172.5362106023134,168.13493939637692
2022-11-09,160.87793438137425,132.9288058222473,132.03961581798504,127.50504521812651,112.83353245984213,129.9954229989856,157.001256488323,179.1916236458852,226.26789713132524,221.84040161890505,225.5973233733006,220.40269161082568,131.67043864917682,171.27473950704413,204.75724452478352,215.19694428656757,252.30620723341806,255.85985148874016,257.97038273309244,244.0416233777327,240.15117297815382,228.4232624842857,211.7382247269034,185.31593884282702
2022-11-10,172.9330932184054,166.0725811060176,170.78819827751732,123.34884395185924,116.577802947212,178.46670910521757,201.40863870697135,199.23255266739645,243.96769789298514,255.31797937167698,241.65838142114518,234.3287858658388,198.59395943851965,219.5993839715373,245.30881895282985,243.5175470878483,261.9938871481098,259.93138817201503,259.2710753787746,258.818394209773,241.85224993648742,214.84167500777883,202.25056325863508,205.09888029295257
2022-11-11,218.20366691683026,193.02569670607076,187.8705341535086,176.22090588058686,180.6765560501753,188.80184977298669,192.5920169799026,201.67126745858383,250.2555952866566,244.87944943544417,233.9061981361138,226.72744495716447,181.0037013107109,202.93141622692073,228.74707039411075,254.8338638230416,259.77486011518295,257.3181862499546,260.4127289489896,261.300340064296,259.9639876640529,229.31780402137653,215.80537289379672,193.4512620602393
2022-11-12,207.438824914912,184.14253317583956,181.54188810424495,116.65286552033966,129.50701334616184,136.11644734668644,179.3684574846268,183.60185179972436,219.77115285923952,234.65494089777732,229.41552642968662,208.68249738614728,163.81937255684886,177.48043196847257,195.52247971245077,198.82940553246368,200.39135432276822,250.40124115238717,257.36280020026254,242.1450219519931,236.66003476500322,219.8320749280474,190.3639584499733,188.1524891166469
